Simulation_Time,Architecture,Event_Type,Cumulative_Samples,Entity_ID,Source_IP,Target_IP,Sample_Index,Label,Payload_Byte,Network_Counted_Byte
871.4499999997552,cl,sample_received_checkpoint,247000,413,125.1.182.52,10.10.10.10,5543,7,12293,12293
872.5999999997541,cl,sample_sent_checkpoint,262000,999,238.201.176.86,10.10.10.10,29484,3,12293,12293
872.8999999997538,cl,sample_received_checkpoint,248000,810,247.145.67.211,10.10.10.10,7443,8,12293,12293
876.049999999751,cl,sample_sent_checkpoint,263000,999,238.201.176.86,10.10.10.10,10391,2,12293,12293
876.9999999997501,cl,sample_received_checkpoint,249000,836,173.110.94.143,10.10.10.10,6250,8,12293,12293
878.0999999997491,cl,sample_sent_checkpoint,264000,999,238.201.176.86,10.10.10.10,1240,1,12293,12293
879.349999999748,cl,sample_received_checkpoint,250000,304,21.41.152.115,10.10.10.10,26762,2,12293,12293
879.7999999997476,cl,sample_sent_checkpoint,265000,999,238.201.176.86,10.10.10.10,23006,1,12293,12293
880.7499999997467,cl,sample_received_checkpoint,251000,384,96.60.190.226,10.10.10.10,865,3,12293,12293
883.749999999744,cl,sample_sent_checkpoint,266000,999,238.201.176.86,10.10.10.10,11821,6,12293,12293
884.0499999997437,cl,sample_received_checkpoint,252000,593,186.166.162.176,10.10.10.10,29958,6,12293,12293
887.7499999997403,cl,sample_sent_checkpoint,267000,999,238.201.176.86,10.10.10.10,34131,0,12293,12293
888.2499999997399,cl,sample_received_checkpoint,253000,470,200.70.42.103,10.10.10.10,28783,9,12293,12293
889.249999999739,cl,sample_sent_checkpoint,268000,999,238.201.176.86,10.10.10.10,17903,9,12293,12293
890.299999999738,cl,sample_received_checkpoint,254000,466,199.148.213.114,10.10.10.10,33643,1,12293,12293
890.7999999997376,cl,sample_sent_checkpoint,269000,999,238.201.176.86,10.10.10.10,25206,1,12293,12293
891.6999999997367,cl,sample_received_checkpoint,255000,760,229.77.191.104,10.10.10.10,39686,2,12293,12293
894.699999999734,cl,sample_sent_checkpoint,270000,999,238.201.176.86,10.10.10.10,497,0,12293,12293
895.7499999997331,cl,sample_received_checkpoint,256000,324,105.98.57.124,10.10.10.10,33777,2,12293,12293
896.7499999997322,cl,sample_sent_checkpoint,271000,999,238.201.176.86,10.10.10.10,17465,0,12293,12293
899.09999999973,cl,sample_received_checkpoint,257000,830,230.1.246.6,10.10.10.10,48536,3,12293,12293
900.1499999997291,cl,sample_sent_checkpoint,272000,999,238.201.176.86,10.10.10.10,37028,4,12293,12293
901.6999999997277,cl,sample_sent_checkpoint,273000,999,238.201.176.86,10.10.10.10,15456,1,12293,12293
901.9999999997274,cl,sample_received_checkpoint,258000,238,201.75.240.221,10.10.10.10,44333,8,12293,12293
905.2499999997244,cl,sample_sent_checkpoint,274000,999,238.201.176.86,10.10.10.10,9644,8,12293,12293
905.4499999997242,cl,sample_received_checkpoint,259000,491,243.204.178.226,10.10.10.10,6735,0,12293,12293
907.0499999997228,cl,sample_received_checkpoint,260000,968,238.232.60.223,10.10.10.10,12625,7,12293,12293
907.4499999997224,cl,sample_sent_checkpoint,275000,999,238.201.176.86,10.10.10.10,23906,5,12293,12293
910.2999999997198,cl,sample_received_checkpoint,261000,781,119.157.122.182,10.10.10.10,9178,5,12293,12293
911.3999999997188,cl,sample_sent_checkpoint,276000,999,238.201.176.86,10.10.10.10,17713,4,12293,12293
913.0999999997173,cl,sample_sent_checkpoint,277000,999,238.201.176.86,10.10.10.10,7134,9,12293,12293
913.449999999717,cl,sample_received_checkpoint,262000,329,3.178.55.144,10.10.10.10,41182,3,12293,12293
916.649999999714,cl,sample_sent_checkpoint,278000,999,238.201.176.86,10.10.10.10,49843,7,12293,12293
916.8999999997138,cl,sample_received_checkpoint,263000,934,235.149.109.162,10.10.10.10,39972,3,12293,12293
918.3999999997125,cl,sample_received_checkpoint,264000,250,8.51.205.98,10.10.10.10,38925,8,12293,12293
918.7999999997121,cl,sample_sent_checkpoint,279000,999,238.201.176.86,10.10.10.10,39981,8,12293,12293
922.4499999997088,cl,sample_received_checkpoint,265000,805,81.214.41.21,10.10.10.10,3894,5,12293,12293
922.7499999997085,cl,sample_sent_checkpoint,280000,999,238.201.176.86,10.10.10.10,42278,9,12293,12293
923.9499999997074,cl,sample_received_checkpoint,266000,290,66.243.32.208,10.10.10.10,33995,7,12293,12293
924.2999999997071,cl,sample_sent_checkpoint,281000,999,238.201.176.86,10.10.10.10,11138,4,12293,12293
927.749999999704,cl,sample_sent_checkpoint,282000,999,238.201.176.86,10.10.10.10,46384,4,12293,12293
927.9999999997037,cl,sample_received_checkpoint,267000,267,202.18.61.124,10.10.10.10,6444,5,12293,12293
929.4999999997024,cl,sample_received_checkpoint,268000,893,155.71.51.223,10.10.10.10,25076,6,12293,12293
929.849999999702,cl,sample_sent_checkpoint,283000,999,238.201.176.86,10.10.10.10,11818,5,12293,12293
933.5499999996987,cl,sample_received_checkpoint,269000,238,201.75.240.221,10.10.10.10,18032,4,12293,12293
933.8999999996984,cl,sample_sent_checkpoint,284000,999,238.201.176.86,10.10.10.10,6991,9,12293,12293
935.0999999996973,cl,sample_received_checkpoint,270000,406,41.118.206.71,10.10.10.10,16930,8,12293,12293
935.4999999996969,cl,sample_sent_checkpoint,285000,999,238.201.176.86,10.10.10.10,1679,7,12293,12293
938.4999999996942,cl,sample_received_checkpoint,271000,146,249.107.32.170,10.10.10.10,41794,1,12293,12293
938.9499999996938,cl,sample_sent_checkpoint,286000,999,238.201.176.86,10.10.10.10,23036,6,12293,12293
940.6999999996922,cl,sample_received_checkpoint,272000,718,96.157.239.186,10.10.10.10,38839,5,12293,12293
941.0499999996919,cl,sample_sent_checkpoint,287000,999,238.201.176.86,10.10.10.10,45808,7,12293,12293
943.9999999996892,cl,sample_received_checkpoint,273000,717,127.54.35.10,10.10.10.10,32030,2,12293,12293
944.4499999996888,cl,sample_sent_checkpoint,288000,999,238.201.176.86,10.10.10.10,14886,4,12293,12293
945.4499999996879,cl,sample_received_checkpoint,274000,314,58.236.239.127,10.10.10.10,24715,7,12293,12293
946.4999999996869,cl,sample_sent_checkpoint,289000,999,238.201.176.86,10.10.10.10,21473,4,12293,12293
949.5999999996841,cl,sample_received_checkpoint,275000,273,182.223.217.128,10.10.10.10,37013,6,12293,12293
950.0499999996837,cl,sample_sent_checkpoint,290000,999,238.201.176.86,10.10.10.10,6511,3,12293,12293
951.0499999996828,cl,sample_received_checkpoint,276000,531,143.122.131.247,10.10.10.10,42004,8,12293,12293
952.0999999996818,cl,sample_sent_checkpoint,291000,999,238.201.176.86,10.10.10.10,3294,8,12293,12293
955.4999999996787,cl,sample_sent_checkpoint,292000,999,238.201.176.86,10.10.10.10,22221,1,12293,12293
957.449999999677,cl,sample_sent_checkpoint,293000,999,238.201.176.86,10.10.10.10,7185,7,12293,12293
958.3999999996761,cl,sample_received_checkpoint,277000,820,236.134.61.92,10.10.10.10,8160,0,12293,12293
958.8999999996756,cl,sample_sent_checkpoint,294000,999,238.201.176.86,10.10.10.10,15991,6,12293,12293
959.7999999996748,cl,sample_received_checkpoint,278000,230,108.28.142.214,10.10.10.10,13850,0,12293,12293
960.8499999996739,cl,sample_sent_checkpoint,295000,999,238.201.176.86,10.10.10.10,43635,9,12293,12293
963.6499999996713,cl,sample_received_checkpoint,279000,102,213.27.221.36,10.10.10.10,33390,1,12293,12293
964.1499999996709,cl,sample_sent_checkpoint,296000,999,238.201.176.86,10.10.10.10,19416,8,12293,12293
965.7999999996694,cl,sample_received_checkpoint,280000,206,211.28.207.180,10.10.10.10,16351,5,12293,12293
966.199999999669,cl,sample_sent_checkpoint,297000,999,238.201.176.86,10.10.10.10,45179,5,12293,12293
969.5999999996659,cl,sample_sent_checkpoint,298000,999,238.201.176.86,10.10.10.10,21446,2,12293,12293
969.7999999996657,cl,sample_received_checkpoint,281000,618,57.121.207.42,10.10.10.10,28799,4,12293,12293
971.2999999996644,cl,sample_received_checkpoint,282000,214,73.157.204.183,10.10.10.10,1788,2,12293,12293
971.649999999664,cl,sample_sent_checkpoint,299000,999,238.201.176.86,10.10.10.10,4865,9,12293,12293
975.1499999996608,cl,sample_sent_checkpoint,300000,999,238.201.176.86,10.10.10.10,26315,1,12293,12293
975.8999999996602,cl,sample_received_checkpoint,283000,785,126.50.159.132,10.10.10.10,12227,7,12293,12293
976.9499999996592,cl,sample_sent_checkpoint,301000,999,238.201.176.86,10.10.10.10,33878,5,12293,12293
978.0999999996582,cl,sample_received_checkpoint,284000,850,35.5.61.199,10.10.10.10,8380,3,12293,12293
978.5499999996578,cl,sample_sent_checkpoint,302000,999,238.201.176.86,10.10.10.10,31335,9,12293,12293
982.0999999996545,cl,sample_received_checkpoint,285000,808,120.53.148.77,10.10.10.10,30758,9,12293,12293
982.1999999996544,cl,sample_sent_checkpoint,303000,999,238.201.176.86,10.10.10.10,35599,0,12293,12293
983.6499999996531,cl,sample_sent_checkpoint,304000,999,238.201.176.86,10.10.10.10,36378,5,12293,12293
984.3999999996524,cl,sample_received_checkpoint,286000,895,221.247.52.211,10.10.10.10,33315,0,12293,12293
985.5999999996513,cl,sample_sent_checkpoint,305000,999,238.201.176.86,10.10.10.10,5848,3,12293,12293
988.2999999996489,cl,sample_received_checkpoint,287000,854,157.145.168.140,10.10.10.10,3590,6,12293,12293
989.0499999996482,cl,sample_sent_checkpoint,306000,999,238.201.176.86,10.10.10.10,24946,6,12293,12293
989.8999999996474,cl,sample_received_checkpoint,288000,170,67.172.254.93,10.10.10.10,11092,4,12293,12293
991.2999999996462,cl,sample_sent_checkpoint,307000,999,238.201.176.86,10.10.10.10,29484,3,12293,12293
994.0999999996436,cl,sample_received_checkpoint,289000,459,149.170.18.101,10.10.10.10,4609,1,12293,12293
994.749999999643,cl,sample_sent_checkpoint,308000,999,238.201.176.86,10.10.10.10,10391,2,12293,12293
995.5999999996423,cl,sample_received_checkpoint,290000,300,83.159.113.141,10.10.10.10,15549,5,12293,12293
996.8499999996411,cl,sample_sent_checkpoint,309000,999,238.201.176.86,10.10.10.10,1240,1,12293,12293
